#,公式应用,类型,商品,建仓时间,建仓价格,平仓时间,平仓价格,数量,最佳平仓价,最佳平仓时间,最差平仓价,最差平仓时间,浮动盈利,浮动亏损,建仓效率,平仓效率,总效率
452,Ama_CL,多头,880578,2017/8/16 11:30,2524,2017/9/19 11:30,2684,1,2764,2017/9/15 10:30,2507,2017/8/16 15:00,23158.91,-2479,93.25%,67.82%,61.07%
453,Ama_CL,多头,880550,2017/9/15 14:00,2468,2017/9/19 14:00,2465,1,2476,2017/9/19 11:30,2426,2017/9/18 15:00,33.92,-4994.03,0.80%,73.58%,-25.62%
454,Ama_CL,多头,880424,2017/9/4 14:00,1669,2017/9/19 15:00,1735,1,1775,2017/9/18 10:30,1669,2017/9/4 14:00,10061.94,-534.08,100.00%,60.18%,60.18%
455,Ama_CL,多头,880545,2017/8/16 11:30,2035,2017/9/19 15:00,2230,1,2269,2017/9/14 11:30,2035,2017/8/16 11:30,22663.44,-651.2,100.00%,83.03%,83.03%
456,Ama_CL,多头,880318,2017/7/5 11:30,874,2017/9/20 10:30,1010,1,1114,2017/9/4 10:30,870,2017/7/17 10:30,23701.89,-634.11,98.52%,56.76%,55.28%
457,Ama_CL,多头,880912,2017/8/17 11:30,1715,2017/9/20 14:00,1795,1,1815,2017/9/12 14:00,1692,2017/8/24 15:00,9460.16,-2865.09,80.28%,82.84%,63.12%
458,Ama_CL,多头,880907,2017/9/4 14:00,1798,2017/9/20 14:00,1863,1,1875,2017/9/18 15:00,1784,2017/9/5 11:30,7144.26,-1934.18,83.98%,85.54%,69.52%
459,Ama_CL,多头,880540,2017/8/18 14:00,1435,2017/9/20 15:00,1480,1,1482,2017/9/19 10:30,1420,2017/8/24 15:00,4227.28,-1908.88,74.40%,96.59%,70.99%
460,Ama_CL,多头,880372,2017/9/18 14:00,1779,2017/9/21 15:00,1781,1,1785,2017/9/21 14:00,1758,2017/9/19 15:00,75.69,-2651.94,3.50%,79.43%,-17.07%
461,Ama_CL,多头,880910,2017/9/1 15:00,1466,2017/9/22 10:30,1494,1,1523,2017/9/14 11:30,1459,2017/9/6 10:30,5212.77,-1172.99,88.07%,51.23%,39.30%
462,Ama_CL,多头,880482,2017/8/22 11:30,1683,2017/9/22 10:30,1792,1,1854,2017/9/19 10:30,1662,2017/8/24 15:00,16524.1,-2623.22,88.77%,66.80%,55.57%
463,Ama_CL,多头,880952,2017/9/20 15:00,1063,2017/9/22 10:30,1042,1,1074,2017/9/21 11:30,1042,2017/9/20 15:00,740.1,-2436.8,26.03%,-11.73%,-85.70%
464,Ama_CL,多头,880335,2017/9/1 14:00,1320,2017/9/22 14:00,1346,1,1385,2017/9/12 14:00,1315,2017/9/5 11:30,6020.28,-962.53,91.74%,41.38%,33.12%
465,Ama_CL,多头,880807,2017/9/4 11:30,1395,2017/9/22 15:00,1406,1,1442,2017/9/19 10:30,1389,2017/9/11 10:30,4217.13,-1090.37,86.72%,26.69%,13.40%
466,Ama_CL,多头,880842,2017/8/31 15:00,2698,2017/9/22 15:00,2760,1,2840,2017/9/12 14:00,2698,2017/8/31 15:00,13326.89,-863.36,100.00%,39.97%,39.97%
467,Ama_CL,多头,880513,2017/8/30 10:30,1389,2017/9/22 15:00,1429,1,1451,2017/9/21 11:30,1386,2017/8/30 11:30,5791.53,-754.98,94.90%,63.26%,58.15%
468,Ama_CL,多头,880901,2017/7/28 14:00,2101,2017/9/25 10:30,2266,1,2314,2017/9/7 10:30,2066,2017/8/11 10:30,20622.55,-4125.8,85.62%,79.98%,65.60%
469,Ama_CL,多头,880581,2017/8/22 15:00,2193,2017/9/25 11:30,2282,1,2337,2017/9/21 10:30,2185,2017/8/23 10:30,13713.13,-1456.56,94.77%,61.79%,56.56%
470,Ama_CL,多头,880909,2017/9/5 11:30,1309,2017/9/25 14:00,1404,1,1450,2017/9/21 10:30,1306,2017/9/6 10:30,13706.48,-760.33,97.56%,66.97%,64.53%
471,Ama_CL,多头,880939,2017/7/28 11:30,595,2017/9/25 14:00,633,1,645,2017/9/21 11:30,584,2017/8/3 10:30,4753.68,-1244.71,81.80%,80.21%,62.01%
472,Ama_CL,多头,880536,2017/8/29 15:00,893,2017/9/25 14:00,948,1,982,2017/9/19 10:30,888,2017/8/31 11:30,8567.05,-737.04,94.98%,62.73%,57.71%
473,Ama_CL,多头,880440,2017/8/18 15:00,1579,2017/9/25 15:00,1622,1,1663,2017/9/21 10:30,1564,2017/8/25 10:30,7835.35,-1974.92,84.16%,56.52%,40.69%
474,Ama_CL,多头,880586,2017/8/24 10:30,1573,2017/9/25 15:00,1635,1,1686,2017/9/21 11:30,1564,2017/8/24 15:00,10806.52,-1375.96,92.51%,56.17%,48.68%
475,Ama_CL,多头,880572,2017/8/31 14:00,1539,2017/9/25 15:00,1587,1,1622,2017/9/21 11:30,1536,2017/9/6 11:30,7801.22,-774.02,96.51%,56.69%,53.19%
476,Ama_CL,多头,880569,2017/7/28 11:30,2331,2017/9/26 11:30,2521,1,2604,2017/9/21 11:30,2308,2017/8/3 10:30,26555.33,-2995.32,92.17%,71.08%,63.25%
477,Ama_CL,多头,880491,2017/7/31 10:30,1199,2017/9/26 14:00,1374,1,1430,2017/9/21 11:30,1178,2017/8/7 10:30,22693.34,-2508.28,91.41%,77.42%,68.84%
478,Ama_CL,多头,880835,2017/8/16 11:30,1402,2017/9/26 14:00,1457,1,1488,2017/9/18 10:30,1397,2017/8/18 10:30,8160.56,-936.86,94.34%,63.96%,58.29%
479,Ama_CL,多头,880355,2017/9/19 11:30,1422,2017/9/27 10:30,1408,1,1448,2017/9/20 14:00,1405,2017/9/26 14:00,2141.8,-2193.25,55.12%,-2.81%,-47.68%
480,Ama_CL,多头,880920,2017/9/11 14:00,1401,2017/9/27 11:30,1409,1,1445,2017/9/25 15:00,1395,2017/9/12 11:30,3962.62,-1050.36,86.77%,20.90%,7.67%
481,Ama_CL,多头,880845,2017/9/26 15:00,2512,2017/10/9 10:30,2551,1,2551,2017/10/9 10:30,2484,2017/9/28 11:30,3106.88,-3624.32,52.34%,99.71%,52.05%
482,Ama_CL,多头,880547,2017/10/9 11:30,2183,2017/10/11 15:00,2169,1,2203,2017/10/10 15:00,2168,2017/10/11 14:00,1294.25,-2188.16,46.41%,-21.59%,-75.17%
483,Ama_CL,多头,880905,2017/9/4 11:30,1647,2017/10/12 11:30,1755,1,1805,2017/10/9 11:30,1647,2017/9/6 10:30,15224.72,-566.98,99.74%,67.45%,67.19%
484,Ama_CL,多头,880951,2017/10/9 11:30,1117,2017/10/12 11:30,1105,1,1119,2017/10/9 14:00,1098,2017/10/10 11:30,0,-2285.36,-6.96%,20.94%,-86.02%
485,Ama_CL,多头,880949,2017/10/10 10:30,1014,2017/10/12 11:30,1020,1,1026,2017/10/10 15:00,1014,2017/10/10 10:30,841.66,-324.48,100.00%,32.62%,32.62%
486,Ama_CL,多头,880580,2017/10/11 10:30,3241,2017/10/12 11:30,3242,1,3250,2017/10/12 10:30,3222,2017/10/11 15:00,0,-2957.04,-6.03%,54.44%,-51.60%
487,Ama_CL,多头,880533,2017/10/10 10:30,1555,2017/10/12 11:30,1567,1,1571,2017/10/10 15:00,1552,2017/10/11 11:30,1051.92,-792.13,78.07%,73.92%,51.99%
488,Ama_CL,多头,880597,2017/10/10 14:00,1566,2017/10/12 15:00,1558,1,1588,2017/10/11 10:30,1558,2017/10/10 14:00,1676.4,-1299.84,67.66%,-20.12%,-52.46%
489,Ama_CL,多头,880506,2017/9/25 15:00,1545,2017/10/12 15:00,1610,1,1681,2017/10/9 11:30,1508,2017/9/26 10:30,13097.82,-4149.54,78.13%,57.63%,35.76%
490,Ama_CL,多头,880587,2017/9/29 11:30,2321,2017/10/13 10:30,2326,1,2373,2017/10/9 10:30,2286,2017/10/12 10:30,4472.92,-4195.2,56.36%,40.57%,-3.07%
491,Ama_CL,多头,880418,2017/10/11 10:30,1596,2017/10/13 10:30,1598,1,1606,2017/10/11 14:00,1587,2017/10/12 15:00,494.66,-1374.34,36.34%,40.80%,-22.85%
492,Ama_CL,多头,880946,2017/10/10 10:30,790,2017/10/13 10:30,793,1,807,2017/10/10 15:00,788,2017/10/12 15:00,1491.4,-448.49,88.37%,14.40%,2.77%
493,Ama_CL,多头,880933,2017/10/10 14:00,1092,2017/10/13 10:30,1084,1,1115,2017/10/11 10:30,1078,2017/10/12 15:00,1918.92,-1703.28,58.56%,6.41%,-35.04%
494,Ama_CL,多头,880513,2017/10/9 14:00,1458,2017/10/13 14:00,1454,1,1463,2017/10/11 10:30,1446,2017/10/12 15:00,54.6,-1681.61,4.29%,27.72%,-67.99%
495,Ama_CL,多头,880563,2017/10/9 14:00,2293,2017/10/13 15:00,2325,1,2363,2017/10/12 14:00,2291,2017/10/9 15:00,6220.09,-942.44,96.74%,41.54%,38.28%
496,Ama_CL,多头,880912,2017/10/11 10:30,1802,2017/10/16 10:30,1776,1,1802,2017/10/11 10:30,1776,2017/10/11 10:30,0,-3172.48,-28.44%,-28.03%,-156.47%
497,Ama_CL,多头,880421,2017/10/10 14:00,1680,2017/10/16 10:30,1694,1,1704,2017/10/12 10:30,1680,2017/10/10 14:00,1878.53,-537.6,100.00%,45.79%,45.79%
498,Ama_CL,多头,880578,2017/9/29 14:00,2704,2017/10/16 10:30,2724,1,2782,2017/10/10 15:00,2704,2017/9/29 14:00,6891.28,-865.28,100.00%,16.42%,16.42%
499,Ama_CL,多头,880928,2017/10/10 14:00,1319,2017/10/16 15:00,1312,1,1345,2017/10/11 10:30,1312,2017/10/16 14:00,2187.74,-1123.96,75.65%,-14.41%,-38.76%
500,Ama_CL,多头,880546,2017/10/10 10:30,2240,2017/10/17 10:30,2213,1,2272,2017/10/16 11:30,2213,2017/10/10 10:30,2495.04,-3412.48,47.99%,-13.62%,-65.63%
501,Ama_CL,多头,880372,2017/9/29 15:00,1833,2017/10/17 10:30,1846,1,1895,2017/10/12 10:30,1828,2017/10/10 11:30,5586.55,-1037.84,92.50%,19.28%,11.78%
502,Ama_CL,多头,880901,2017/10/11 10:30,2345,2017/10/17 10:30,2269,1,2345,2017/10/11 10:30,2269,2017/10/11 10:30,0,-8338.24,-10.94%,-10.58%,-121.52%
503,Ama_CL,多头,880913,2017/10/10 14:00,1664,2017/10/17 11:30,1637,1,1703,2017/10/11 10:30,1635,2017/10/17 10:30,3313.36,-3427.84,53.29%,-5.20%,-51.92%
504,Ama_CL,多头,880456,2017/10/16 11:30,2562,2017/10/17 14:00,2539,1,2562,2017/10/16 11:30,2503,2017/10/17 10:30,0,-6702.4,-16.13%,54.81%,-61.32%
505,Ama_CL,多头,880807,2017/10/11 10:30,1441,2017/10/17 14:00,1437,1,1456,2017/10/16 10:30,1426,2017/10/17 11:30,1059.44,-1910.8,42.15%,23.62%,-34.23%
506,Ama_CL,多头,880540,2017/10/10 11:30,1497,2017/10/17 14:00,1481,1,1504,2017/10/12 11:30,1470,2017/10/17 10:30,258.78,-3215.65,8.61%,22.27%,-69.12%
507,Ama_CL,多头,880529,2017/10/11 10:30,6162,2017/10/17 14:00,6115,1,6188,2017/10/16 10:30,6005,2017/10/12 15:00,642.96,-17669.68,3.92%,55.42%,-40.66%
508,Ama_CL,多头,880536,2017/10/12 11:30,967,2017/10/17 14:00,958,1,969,2017/10/16 10:30,942,2017/10/17 10:30,0,-2801.45,-4.37%,53.94%,-50.43%
509,Ama_CL,多头,880930,2017/10/10 11:30,1555,2017/10/17 14:00,1543,1,1573,2017/10/11 10:30,1530,2017/10/17 10:30,1255.6,-3040.52,32.98%,22.47%,-44.54%
510,Ama_CL,多头,880448,2017/10/10 10:30,2885,2017/10/17 15:00,3037,1,3072,2017/10/16 10:30,2863,2017/10/10 11:30,17748.88,-3166.6,88.75%,82.52%,71.26%
511,Ama_CL,多头,880490,2017/9/5 14:00,1615,2017/10/18 10:30,1750,1,1824,2017/10/9 11:30,1608,2017/9/6 10:30,20329.79,-1256.61,96.48%,65.03%,61.51%
512,Ama_CL,多头,880577,2017/10/9 15:00,3938,2017/10/18 10:30,4043,1,4131,2017/10/16 11:30,3923,2017/10/10 11:30,18021.93,-2759.76,92.30%,54.94%,47.23%
513,Ama_CL,多头,880400,2017/9/11 14:00,1820,2017/10/18 11:30,1902,1,1921,2017/10/11 10:30,1812,2017/9/12 11:30,9493.45,-1415.07,91.91%,81.71%,73.62%
514,Ama_CL,多头,880942,2017/10/10 11:30,945,2017/10/18 11:30,954,1,960,2017/10/16 10:30,942,2017/10/12 15:00,1180.22,-617.89,78.85%,60.98%,39.83%
515,Ama_CL,多头,880557,2017/8/15 14:00,2063,2017/10/18 11:30,2241,1,2279,2017/10/11 10:30,2054,2017/8/15 15:00,20921.24,-1541.76,95.94%,82.53%,78.47%
516,Ama_CL,多头,880530,2017/9/5 11:30,1428,2017/10/18 11:30,1512,1,1561,2017/10/9 11:30,1424,2017/9/6 10:30,12835.74,-859.32,96.95%,62.94%,59.89%
517,Ama_CL,多头,880944,2017/10/9 11:30,1153,2017/10/18 14:00,1150,1,1167,2017/10/11 10:30,1142,2017/10/17 10:30,992.86,-1495.16,46.77%,21.73%,-31.49%
518,Ama_CL,多头,880921,2017/8/16 11:30,1134,2017/10/18 14:00,1211,1,1235,2017/10/13 14:00,1134,2017/8/16 11:30,9760.9,-362.88,100.00%,75.04%,75.04%
519,Ama_CL,多头,880585,2017/10/10 15:00,1582,2017/10/18 14:00,1621,1,1646,2017/10/16 10:30,1574,2017/10/12 15:00,5887.51,-1295.97,88.14%,62.57%,50.71%
520,Ama_CL,多头,880406,2017/10/10 11:30,1250,2017/10/18 14:00,1263,1,1274,2017/10/16 11:30,1248,2017/10/10 14:00,1970.2,-583.71,91.45%,50.23%,41.68%
521,Ama_CL,多头,880572,2017/10/9 14:00,1637,2017/10/18 14:00,1669,1,1691,2017/10/16 11:30,1631,2017/10/9 15:00,4897.47,-1090.94,89.59%,59.27%,48.86%
522,Ama_CL,多头,880545,2017/10/9 10:30,2310,2017/10/18 14:00,2260,1,2344,2017/10/10 15:00,2247,2017/10/17 15:00,2704.28,-7004.16,30.08%,6.16%,-63.76%
523,Ama_CL,多头,880539,2017/10/10 14:00,1836,2017/10/18 14:00,1832,1,1858,2017/10/11 10:30,1816,2017/10/17 10:30,1570.02,-2574.34,44.06%,28.24%,-27.70%
524,Ama_CL,多头,880489,2017/10/11 15:00,1508,2017/10/18 15:00,1488,1,1529,2017/10/16 10:30,1488,2017/10/11 15:00,1577.14,-2479.36,44.05%,-13.30%,-69.25%
525,Ama_CL,多头,880390,2017/9/12 10:30,1735,2017/10/18 15:00,1814,1,1838,2017/10/16 10:30,1720,2017/9/15 10:30,9730.32,-2080.76,86.41%,78.70%,65.11%
526,Ama_CL,多头,880943,2017/7/31 11:30,1029,2017/10/19 10:30,1157,1,1217,2017/10/9 11:30,1017,2017/8/7 10:30,18434.64,-1507.39,93.98%,69.49%,63.47%
527,Ama_CL,多头,880355,2017/10/13 14:00,1493,2017/10/19 10:30,1466,1,1530,2017/10/16 10:30,1466,2017/10/13 14:00,3230.3,-3173.44,54.43%,-7.90%,-53.47%
528,Ama_CL,多头,880929,2017/7/27 14:00,1268,2017/10/19 10:30,1423,1,1468,2017/10/11 10:30,1263,2017/7/28 10:30,19556.24,-925.93,97.40%,77.65%,75.05%
529,Ama_CL,多头,880464,2017/10/11 14:00,2543,2017/10/20 10:30,2611,1,2617,2017/10/17 14:00,2521,2017/10/17 10:30,6581.4,-3008.24,74.93%,93.10%,68.03%
530,Ama_CL,多头,880581,2017/10/13 11:30,2335,2017/10/20 15:00,2345,1,2400,2017/10/18 10:30,2330,2017/10/20 10:30,5731.41,-1203.48,92.60%,11.45%,4.06%
531,Ama_CL,多头,880589,2017/9/28 10:30,1711,2017/10/23 10:30,1810,1,1879,2017/10/16 10:30,1711,2017/9/28 10:30,16189.66,-547.52,100.00%,57.67%,57.67%
532,Ama_CL,多头,880904,2017/10/9 15:00,2742,2017/10/23 11:30,2781,1,2840,2017/10/16 10:30,2704,2017/10/10 11:30,8887.92,-4633.43,70.23%,53.61%,23.83%
533,Ama_CL,多头,880845,2017/10/10 10:30,2510,2017/10/24 10:30,2521,1,2553,2017/10/19 11:30,2497,2017/10/10 11:30,3526.87,-2070.16,73.51%,32.64%,6.15%
534,Ama_CL,多头,880928,2017/10/23 15:00,1354,2017/10/27 11:30,1369,1,1383,2017/10/26 10:30,1349,2017/10/24 10:30,2474.06,-909.52,83.81%,52.24%,36.06%
535,Ama_CL,多头,880476,2017/10/26 15:00,1671,2017/10/27 15:00,1654,1,1671,2017/10/26 15:00,1654,2017/10/26 15:00,0,-2232,-45.78%,-45.32%,-191.10%
536,Ama_CL,多头,880351,2017/10/27 10:30,1566,2017/10/27 15:00,1542,1,1566,2017/10/27 10:30,1542,2017/10/27 10:30,0,-2897.28,-26.34%,-25.93%,-152.27%
537,Ama_CL,多头,880400,2017/10/24 15:00,1953,2017/10/30 10:30,1937,1,1987,2017/10/26 10:30,1937,2017/10/24 15:00,2814.53,-2222.4,63.72%,-14.03%,-50.31%
538,Ama_CL,多头,880923,2017/8/23 11:30,966,2017/10/30 10:30,1022,1,1065,2017/10/16 10:30,958,2017/8/24 15:00,9553.08,-1060.92,92.68%,58.56%,51.24%
539,Ama_CL,多头,880594,2017/10/26 14:00,1859,2017/10/30 10:30,1856,1,1871,2017/10/26 15:00,1852,2017/10/27 15:00,638.14,-1336.7,46.16%,-10.87%,-64.70%
540,Ama_CL,多头,880910,2017/10/24 14:00,1535,2017/10/30 11:30,1512,1,1560,2017/10/27 11:30,1501,2017/10/30 10:30,2040.74,-3891.76,37.43%,11.44%,-51.13%
541,Ama_CL,多头,880424,2017/10/26 10:30,1746,2017/10/30 14:00,1753,1,1779,2017/10/27 10:30,1729,2017/10/30 10:30,2782.92,-2253,62.08%,41.04%,3.13%
542,Ama_CL,多头,880529,2017/10/27 10:30,6286,2017/10/30 15:00,6091,1,6318,2017/10/27 11:30,6040,2017/10/30 10:30,1194.33,-26605.12,4.62%,12.34%,-83.04%
543,Ama_CL,多头,880599,2017/10/10 14:00,1635,2017/10/31 14:00,1683,1,1751,2017/10/26 10:30,1635,2017/10/10 14:00,11082.2,-523.2,100.00%,38.52%,38.52%
544,Ama_CL,多头,880920,2017/10/11 15:00,1479,2017/10/31 15:00,1524,1,1557,2017/10/26 10:30,1469,2017/10/17 10:30,7335.21,-1452.72,88.19%,60.14%,48.32%
545,Ama_CL,多头,880927,2017/10/10 10:30,1428,2017/10/31 15:00,1492,1,1526,2017/10/26 10:30,1425,2017/10/10 11:30,9299.4,-769.46,96.74%,64.98%,61.72%
546,Ama_CL,多头,880557,2017/10/23 15:00,2306,2017/11/1 10:30,2315,1,2369,2017/10/26 10:30,2288,2017/10/30 10:30,5574.96,-2531.05,75.60%,26.57%,2.18%
547,Ama_CL,多头,880351,2017/11/1 11:30,1588,2017/11/2 10:30,1564,1,1590,2017/11/1 15:00,1564,2017/11/1 11:30,0,-2904.32,-14.02%,-23.74%,-137.75%
548,Ama_CL,多头,880355,2017/10/27 14:00,1500,2017/11/2 11:30,1488,1,1507,2017/10/30 10:30,1477,2017/10/30 10:30,208.9,-2761.34,8.36%,24.45%,-67.19%
549,Ama_CL,多头,880432,2017/10/25 10:30,1742,2017/11/2 15:00,1887,1,1924,2017/10/31 14:00,1734,2017/10/25 11:30,17594.48,-1398.09,95.43%,80.07%,75.49%
550,Ama_CL,多头,880941,2017/9/6 11:30,583,2017/11/3 11:30,631,1,647,2017/10/27 10:30,581,2017/9/7 15:00,6220.17,-374.26,97.06%,74.81%,71.87%
551,Ama_CL,多头,880591,2017/10/13 14:00,2053,2017/11/6 14:00,2107,1,2236,2017/10/31 15:00,2035,2017/10/17 10:30,17637.72,-2410.16,90.93%,33.48%,24.41%
552,Ama_CL,多头,880557,2017/11/8 14:00,2375,2017/11/8 15:00,2353,1,2375,2017/11/8 14:00,2353,2017/11/8 14:00,0,-2956.48,-52.65%,-52.16%,-204.81%
553,Ama_CL,多头,880400,2017/11/8 15:00,1989,2017/11/9 10:30,1973,1,1989,2017/11/8 15:00,1973,2017/11/8 15:00,0,-2233.92,-65.88%,-65.35%,-231.24%
554,Ama_CL,多头,880553,2017/11/8 10:30,1339,2017/11/10 14:00,1338,1,1347,2017/11/10 10:30,1337,2017/11/10 11:30,346.28,-620.17,64.29%,-62.39%,-98.09%
555,Ama_CL,多头,880507,2017/11/8 11:30,1314,2017/11/10 14:00,1320,1,1320,2017/11/10 11:30,1310,2017/11/8 15:00,226.48,-788.88,38.00%,91.96%,29.96%
556,Ama_CL,多头,880372,2017/11/7 15:00,1948,2017/11/10 15:00,1973,1,1975,2017/11/10 14:00,1923,2017/11/9 10:30,2022.4,-3114.37,44.73%,96.69%,41.42%
557,Ama_CL,多头,880431,2017/11/7 10:30,809,2017/11/13 11:30,808,1,837,2017/11/7 11:30,807,2017/11/13 10:30,2539.64,-503.49,91.19%,-4.07%,-12.88%
558,Ama_CL,多头,880549,2017/11/7 14:00,1252,2017/11/13 15:00,1249,1,1271,2017/11/10 10:30,1245,2017/11/13 11:30,1484.34,-1116.49,67.39%,0.82%,-31.79%
559,Ama_CL,多头,880452,2017/11/10 10:30,1496,2017/11/14 10:30,1476,1,1516,2017/11/13 14:00,1476,2017/11/10 10:30,1477.15,-2475.52,42.44%,-13.57%,-71.13%
560,Ama_CL,多头,880920,2017/11/13 10:30,1578,2017/11/14 10:30,1562,1,1578,2017/11/13 10:30,1562,2017/11/13 10:30,0,-2102.4,-46.01%,-45.54%,-191.55%
561,Ama_CL,多头,880424,2017/11/10 11:30,1804,2017/11/14 14:00,1793,1,1829,2017/11/13 15:00,1791,2017/11/14 11:30,1870.8,-1881.2,58.85%,-11.56%,-52.71%
562,Ama_CL,多头,880520,2017/11/8 15:00,1332,2017/11/14 14:00,1361,1,1378,2017/11/13 10:30,1327,2017/11/9 10:30,4128.46,-933.43,89.03%,64.22%,53.25%
563,Ama_CL,多头,880571,2017/11/14 10:30,1971,2017/11/14 15:00,1951,1,1972,2017/11/14 11:30,1951,2017/11/14 10:30,0,-2627.52,-39.85%,-43.59%,-183.44%
564,Ama_CL,多头,880310,2017/10/20 14:00,879,2017/11/14 15:00,901,1,936,2017/11/7 14:00,873,2017/10/23 10:30,5373.66,-843.38,90.50%,41.75%,32.26%
565,Ama_CL,多头,880390,2017/11/13 14:00,1819,2017/11/14 15:00,1802,1,1826,2017/11/14 10:30,1802,2017/11/13 14:00,71.87,-2279.36,4.05%,-32.49%,-128.44%
566,Ama_CL,多头,880582,2017/11/10 14:00,1489,2017/11/14 15:00,1495,1,1508,2017/11/13 11:30,1489,2017/11/10 14:00,1420.48,-476.48,100.00%,8.63%,8.63%
567,Ama_CL,多头,880534,2017/11/13 14:00,1754,2017/11/14 15:00,1732,1,1759,2017/11/13 15:00,1732,2017/11/13 14:00,0,-2757.76,-3.92%,-26.14%,-130.05%
568,Ama_CL,多头,880951,2017/11/9 15:00,1087,2017/11/14 15:00,1107,1,1119,2017/11/14 10:30,1087,2017/11/9 15:00,2844.04,-347.84,100.00%,57.98%,57.98%
569,Ama_CL,多头,880448,2017/11/3 14:00,3157,2017/11/15 10:30,3313,1,3438,2017/11/14 10:30,3129,2017/11/3 15:00,27060.76,-3822.72,90.56%,58.18%,48.74%
570,Ama_CL,多头,880583,2017/11/10 14:00,2394,2017/11/15 10:30,2360,1,2435,2017/11/13 11:30,2360,2017/11/10 14:00,3309.4,-4160.64,49.28%,-11.25%,-61.96%
571,Ama_CL,多头,880902,2017/11/9 14:00,2316,2017/11/15 10:30,2262,1,2377,2017/11/13 10:30,2262,2017/11/9 14:00,5380.08,-6132.48,49.87%,-6.71%,-56.84%
572,Ama_CL,多头,880942,2017/11/10 11:30,983,2017/11/15 11:30,969,1,997,2017/11/13 11:30,969,2017/11/10 11:30,1072.22,-1712.32,43.33%,-12.53%,-69.20%
573,Ama_CL,多头,880907,2017/10/9 10:30,1942,2017/11/15 11:30,2103,1,2193,2017/11/14 10:30,1890,2017/10/10 11:30,24484.33,-5784.17,82.54%,69.55%,52.09%
574,Ama_CL,多头,880597,2017/11/8 15:00,1583,2017/11/15 11:30,1587,1,1604,2017/11/13 14:00,1572,2017/11/9 10:30,1618.04,-1653.72,58.44%,37.69%,-3.87%
575,Ama_CL,多头,880577,2017/11/1 11:30,4086,2017/11/15 11:30,4260,1,4426,2017/11/14 10:30,4022,2017/11/2 10:30,32653.05,-7731.24,83.52%,57.57%,41.09%
576,Ama_CL,多头,880952,2017/11/7 10:30,1119,2017/11/15 11:30,1152,1,1199,2017/11/14 10:30,1114,2017/11/7 11:30,7600.17,-859.28,93.79%,42.45%,36.24%
577,Ama_CL,多头,880446,2017/11/9 10:30,1178,2017/11/15 14:00,1178,1,1214,2017/11/13 10:30,1178,2017/11/15 11:30,3248.24,-398.92,99.33%,-10.85%,-11.53%
578,Ama_CL,多头,880853,2017/10/20 11:30,778,2017/11/15 15:00,811,1,824,2017/11/14 10:30,778,2017/10/20 15:00,4370.64,-287.9,99.11%,69.96%,69.07%
579,Ama_CL,多头,880544,2017/11/10 10:30,1831,2017/11/15 15:00,1834,1,1889,2017/11/14 10:30,1819,2017/11/15 14:00,5235.76,-1815.94,80.93%,14.65%,-4.43%
580,Ama_CL,多头,880941,2017/11/8 15:00,651,2017/11/16 10:30,644,1,662,2017/11/13 10:30,640,2017/11/15 14:00,928.86,-1345.5,44.88%,11.29%,-43.83%
581,Ama_CL,多头,880491,2017/11/1 14:00,1500,2017/11/16 11:30,1584,1,1672,2017/11/13 14:00,1475,2017/11/2 11:30,16644.56,-2977,86.92%,54.37%,41.29%
582,Ama_CL,多头,880584,2017/11/9 15:00,1813,2017/11/16 14:00,1815,1,1866,2017/11/14 10:30,1811,2017/11/16 10:30,4738.32,-734.91,96.83%,-4.60%,-7.78%
583,Ama_CL,多头,880536,2017/10/27 10:30,985,2017/11/16 14:00,1070,1,1105,2017/11/13 10:30,954,2017/10/30 10:30,11688.56,-3450.18,78.80%,76.29%,55.09%
584,Ama_CL,多头,880930,2017/11/13 10:30,1633,2017/11/16 14:00,1597,1,1670,2017/11/14 10:30,1590,2017/11/15 15:00,3158.54,-4820.67,42.28%,2.61%,-55.11%
585,Ama_CL,多头,880943,2017/11/2 11:30,1163,2017/11/16 15:00,1272,1,1314,2017/11/13 15:00,1154,2017/11/2 14:00,14723.65,-1291.69,94.10%,73.07%,67.18%
586,Ama_CL,多头,880540,2017/11/13 14:00,1501,2017/11/16 15:00,1497,1,1509,2017/11/14 10:30,1478,2017/11/15 14:00,299.44,-2787.62,11.45%,54.89%,-33.65%
587,Ama_CL,多头,880948,2017/11/9 10:30,983,2017/11/16 15:00,1010,1,1030,2017/11/14 11:30,983,2017/11/9 10:30,4370.94,-359.49,98.98%,54.94%,53.92%
588,Ama_CL,多头,880335,2017/11/10 10:30,1330,2017/11/17 10:30,1321,1,1347,2017/11/14 10:30,1315,2017/11/15 14:00,1236.74,-1894.25,45.63%,5.51%,-48.86%
589,Ama_CL,多头,880905,2017/11/14 14:00,1663,2017/11/17 10:30,1647,1,1667,2017/11/14 15:00,1637,2017/11/15 15:00,0,-3171.92,-6.51%,20.86%,-85.65%
590,Ama_CL,多头,880944,2017/11/10 14:00,1189,2017/11/17 10:30,1179,1,1207,2017/11/14 10:30,1168,2017/11/15 14:00,1429.62,-2492.1,40.29%,20.84%,-38.86%
591,Ama_CL,多头,880921,2017/11/9 10:30,1229,2017/11/17 10:30,1229,1,1254,2017/11/14 10:30,1222,2017/11/15 14:00,2121.68,-1115.12,74.55%,11.63%,-13.82%
