Bar#,时间,多头保证金,空头保证金,可用资金,动态权益,交易成本,静态权益,累计收益率
789,2017/12/8 11:00,148098,0,1521652842,1521800940,0,1521800042,1103.94
788,2017/12/8 10:00,147768.01,0,1521652842,1521800610,0,1521800042,1103.71
787,2017/12/7 15:00,146861,0,1521652842,1521799703,0,1521800042,1103.1
786,2017/12/7 14:00,147568.01,0,1521652842,1521800410,0,1521800042,1103.58
785,2017/12/7 11:00,147468.01,0,1521652842,1521800310,0,1521800042,1103.51
784,2017/12/7 10:00,147708,0,1521652842,1521800550,0,1521800042,1103.67
783,2017/12/6 15:00,146784,0,1521652842,1521799626,0,1521800042,1103.05
782,2017/12/6 14:00,144170,0,1521652842,1521797012,0,1521800042,1101.27
781,2017/12/6 11:00,145036,0,1521652842,1521797878,0,1521800042,1101.86
780,2017/12/6 10:00,145247,0,1521652842,1521798089,0,1521800042,1102
779,2017/12/5 15:00,144465,0,1521652842,1521797307,270.72,1521800042,1101.47
778,2017/12/5 14:00,315155,0,1521484188,1521799343,0,1521803588,1104.17
777,2017/12/5 11:00,316983,0,1521484188,1521801171,0,1521803588,1105.99
776,2017/12/5 10:00,317266,0,1521484188,1521801454,235.52,1521803588,1106.03
775,2017/12/4 15:00,173368,0,1521631388,1521804756,0,1521803588,1110.29
774,2017/12/4 14:00,174526,0,1521631388,1521805914,0,1521803588,1111.6
773,2017/12/4 11:00,175453,0,1521631388,1521806841,0,1521803588,1112.77
772,2017/12/4 10:00,175638.01,0,1521631388,1521807026,0,1521803588,1112.94
771,2017/12/1 15:00,174135.01,0,1521631388,1521805523,0,1521803588,1111.19
770,2017/12/1 14:00,173337,0,1521631388,1521804725,0,1521803588,1110.2
769,2017/12/1 11:00,172813,0,1521631388,1521804201,0,1521803588,1109.53
768,2017/12/1 10:00,173525,0,1521631388,1521804913,345.44,1521803588,1110.37
767,2017/11/30 15:00,391886.01,0,1521416186,1521808072,0,1521808986,1113.52
766,2017/11/30 14:00,393844,0,1521416186,1521810030,190.56,1521808986,1115.73
765,2017/11/30 11:00,273836.01,0,1521535286,1521809122,0,1521808986,1114.66
764,2017/11/30 10:00,273269,0,1521535286,1521808555,113.76,1521808986,1114.33
763,2017/11/29 15:00,205349,0,1521606386,1521811735,0,1521808986,1117.06
762,2017/11/29 14:00,205613,0,1521606386,1521811999,0,1521808986,1117.65
761,2017/11/29 11:00,203824,0,1521606386,1521810210,363.84,1521808986,1115.59
760,2017/11/29 10:00,133560,0,1521678237,1521811797,250.88,1521810337,1117.01
759,2017/11/28 15:00,290857,0,1521521920,1521812777,0,1521799120,1116.96
758,2017/11/28 14:00,286887,0,1521521920,1521808807,0,1521799120,1114.11
757,2017/11/28 11:00,283773,0,1521521920,1521805693,0,1521799120,1110.56
756,2017/11/28 10:00,284139,0,1521521920,1521806059,516.64,1521799120,1110.62
755,2017/11/27 15:00,501748.99,0,1521306076,1521807825,336.48,1521794876,1111.54
754,2017/11/27 14:00,713911.99,0,1521096397,1521810309,318.24,1521763097,1113.6
753,2017/11/27 11:00,910204.98,0,1520898112,1521808317,0,1521750412,1112.78
752,2017/11/27 10:00,911173.01,0,1520898112,1521809285,482.72,1521750412,1113.58
751,2017/11/24 15:00,1229799.99,0,1520597321,1521827121,633.6,1521715921,1123.55
750,2017/11/24 14:00,1622358.99,0,1520202552,1521824911,684.8,1521694852,1122.85
749,2017/11/24 11:00,2035435.03,0,1519775928,1521811363,403.36,1521699928,1115.17
748,2017/11/24 10:00,2293210.99,0,1519524639,1521817850,257.76,1521703839,1119.05
747,2017/11/23 15:00,2319182.99,0,1519521804,1521840987,1003.2,1521705604,1131.62
746,2017/11/23 14:00,2986005.98,0,1518896820,1521882826,0,1521713420,1154.6
745,2017/11/23 11:00,2985120,0,1518896820,1521881940,0,1521713420,1154.25
744,2017/11/23 10:00,3014180.96,0,1518896820,1521911001,0,1521713420,1170.54
743,2017/11/22 15:00,3022790.98,0,1518896820,1521919611,256.64,1521713420,1174.51
742,2017/11/22 14:00,2842300.02,0,1519057220,1521899520,409.44,1521713420,1163.46
741,2017/11/22 11:00,3110618.05,0,1518802100,1521912718,929.44,1521689900,1170.39
740,2017/11/22 10:00,2537146.99,0,1519383000,1521920147,0,1521689900,1174.3
739,2017/11/21 15:00,2518658.02,0,1519383000,1521901658,1546.4,1521689900,1163.78
738,2017/11/21 14:00,2430231.97,0,1519465603,1521895835,253.12,1521620503,1160.67
737,2017/11/21 11:00,2581157.99,0,1519307905,1521889063,1361.12,1521618105,1156.96
736,2017/11/21 10:00,3060945.99,0,1518829878,1521890824,0,1521584978,1158.4
735,2017/11/20 15:00,3038858.02,0,1518829878,1521868736,420,1521584978,1146.15
734,2017/11/20 14:00,3268284,0,1518568211,1521836495,298.08,1521581711,1125.25
733,2017/11/20 11:00,3436801,0,1518382501,1521819302,152.64,1521578401,1115.29
732,2017/11/20 10:00,3511626,0,1518287396,1521799022,516.8,1521571896,1103.19
731,2017/11/17 15:00,3661858.94,0,1518173699,1521835558,634.4,1521574599,1123.55
730,2017/11/17 14:00,4088980.04,0,1517778463,1521867443,353.44,1521573063,1140.56
729,2017/11/17 11:00,4324245.99,0,1517558267,1521882513,1907.68,1521571767,1148.53
728,2017/11/17 10:00,5508511.97,0,1516369636,1521878148,2118.72,1521484436,1145.64
727,2017/11/16 15:00,6901414,0,1515049657,1521951071,604.64,1521478257,1180.71
726,2017/11/16 14:00,7270220,0,1514672945,1521943165,717.12,1521466245,1175.41
725,2017/11/16 11:00,7697486.95,0,1514226172,1521923658,253.44,1521462572,1163.64
724,2017/11/16 10:00,7831788.01,0,1514068265,1521900053,103.04,1521454665,1149.22
723,2017/11/15 15:00,7887501.03,0,1514004072,1521891573,423.2,1521455572,1144.84
722,2017/11/15 14:00,8154844.96,0,1513740413,1521895258,188.48,1521452813,1147.45
721,2017/11/15 11:00,8237995.98,0,1513622990,1521860986,1611.36,1521453190,1128.77
720,2017/11/15 10:00,9326501.93,0,1512619055,1521945557,1269.6,1521420555,1174.62
719,2017/11/14 15:00,10182329.05,0,1511828084,1522010413,1685.76,1521416284,1207.36
718,2017/11/14 14:00,10969028.98,0,1511086961,1522055990,770.72,1521420261,1231.55
717,2017/11/14 11:00,11119045.06,0,1510938868,1522057913,220.64,1521419468,1232.66
716,2017/11/14 10:00,10997105,0,1511076768,1522073873,801.44,1521419468,1241.72
715,2017/11/13 15:00,11169675.96,0,1510971046,1522140722,199.84,1521424046,1276.52
714,2017/11/13 14:00,11274733.94,0,1510846546,1522121280,811.84,1521424746,1265.52
713,2017/11/13 11:00,10742944.96,0,1511353946,1522096891,129.28,1521424746,1254.31
712,2017/11/13 10:00,10809688.03,0,1511273405,1522083093,620.32,1521425105,1246.62
711,2017/11/10 15:00,10359368.01,0,1511661105,1522020473,315.68,1521425105,1214.41
710,2017/11/10 14:00,10558863.04,0,1511464432,1522023295,1529.6,1521423232,1215.53
709,2017/11/10 11:00,10108278.92,0,1511889682,1521997961,694.4,1521423582,1201.57
708,2017/11/10 10:00,9638074.99,0,1512323682,1521961757,1396.16,1521423582,1183.85
707,2017/11/9 15:00,8717377,0,1513196282,1521913659,760.8,1521423582,1158.41
706,2017/11/9 14:00,8174010.98,0,1513671782,1521845793,1507.68,1521423582,1122.83
705,2017/11/9 11:00,7221330.98,0,1514614082,1521835413,270.4,1521423582,1117.72
704,2017/11/9 10:00,7034833.03,0,1514783082,1521817915,1818.88,1521423582,1108.84
703,2017/11/8 15:00,6289299.93,0,1515525916,1521815216,1265.28,1521425816,1107.09
702,2017/11/8 14:00,6005483.96,0,1515846872,1521852356,380,1521428772,1124.5
701,2017/11/8 11:00,5784799,0,1516084372,1521869171,210.24,1521428772,1133.31
700,2017/11/8 10:00,5654654.96,0,1516215772,1521870427,214.24,1521428772,1132.64
699,2017/11/7 15:00,5494583.02,0,1516349672,1521844255,311.68,1521428772,1122.12
698,2017/11/7 14:00,5257708.99,0,1516544472,1521802181,200.32,1521428772,1101.29
697,2017/11/7 11:00,5137853.04,0,1516669672,1521807525,0,1521428772,1104.44
696,2017/11/7 10:00,5162200.98,0,1516669672,1521831873,308.48,1521428772,1116.85
695,2017/11/6 15:00,4944795.96,0,1516862472,1521807268,0,1521428772,1098.59
694,2017/11/6 14:00,4919113.98,0,1516862472,1521781586,337.12,1521428772,1085.8
693,2017/11/6 11:00,5106255,0,1516652438,1521758693,0,1521424038,1072.93
692,2017/11/6 10:00,5091999.93,0,1516652438,1521744438,0,1521424038,1067.14
691,2017/11/3 15:00,5054531,0,1516652438,1521706969,0,1521424038,1050.89
690,2017/11/3 14:00,5048061.98,0,1516652438,1521700500,505.12,1521424038,1046.5
689,2017/11/3 11:00,4739320.99,0,1516968138,1521707459,100.96,1521424038,1050.53
688,2017/11/3 10:00,4828599.95,0,1516905232,1521733832,0,1521419432,1063.56
687,2017/11/2 15:00,4800641.98,0,1516905232,1521705874,301.92,1521419432,1049
686,2017/11/2 14:00,4985958.07,0,1516717113,1521703071,0,1521405513,1046.41
685,2017/11/2 11:00,4992919.06,0,1516717113,1521710032,424.16,1521405513,1048.92
684,2017/11/2 10:00,5021349.97,0,1516685091,1521706441,250.24,1521407191,1047.39
683,2017/11/1 15:00,5204101.01,0,1516529195,1521733296,0,1521410095,1064.3
682,2017/11/1 14:00,5215768.06,0,1516529195,1521744963,240,1521410095,1070.56
681,2017/11/1 11:00,5062872,0,1516679195,1521742067,907.84,1521410095,1069.44
680,2017/11/1 10:00,4506845.99,0,1517246595,1521753441,370.4,1521410095,1075.56
679,2017/10/31 15:00,4721416.98,0,1517015834,1521737251,482.56,1521409934,1066.73
678,2017/10/31 14:00,5007641.99,0,1516715182,1521722824,269.28,1521399982,1060.28
677,2017/10/31 11:00,5163152.98,0,1516547413,1521710566,0,1521395713,1054.57
676,2017/10/31 10:00,5152982,0,1516547413,1521700395,0,1521395713,1049.37
675,2017/10/30 15:00,5158505.01,0,1516547413,1521705918,974.56,1521395713,1053.34
674,2017/10/30 14:00,5754602.99,0,1515940293,1521694896,512.64,1521417193,1045.5
673,2017/10/30 11:00,5821312.04,0,1515910653,1521731965,241.92,1521417053,1061.51
672,2017/10/30 10:00,5920473.99,0,1515759941,1521680415,770.4,1521419841,1035.8
671,2017/10/27 15:00,6486170.98,0,1515279976,1521766147,511.36,1521417676,1074.22
670,2017/10/27 14:00,6801947.98,0,1514961405,1521763353,240,1521422805,1071.91
669,2017/10/27 11:00,6638954.05,0,1515111405,1521750359,219.04,1521422805,1065.06
668,2017/10/27 10:00,6783440.99,0,1514974940,1521758381,1871.84,1521421740,1068.82
667,2017/10/26 15:00,5605973.99,0,1516144840,1521750814,267.36,1521421740,1066.3
666,2017/10/26 14:00,5435955.98,0,1516311940,1521747896,297.44,1521421740,1064.37
665,2017/10/26 11:00,5265107,0,1516497840,1521762947,0,1521421740,1072.31
664,2017/10/26 10:00,5257943.97,0,1516497840,1521755784,581.12,1521421740,1068.41
663,2017/10/25 15:00,4855447.01,0,1516861040,1521716487,0,1521421740,1048.37
662,2017/10/25 14:00,4828584.02,0,1516861040,1521689625,0,1521421740,1035.18
661,2017/10/25 11:00,4828491.02,0,1516861040,1521689532,0,1521421740,1035.1
660,2017/10/25 10:00,4820425.02,0,1516861040,1521681466,278.72,1521421740,1030.91
659,2017/10/24 15:00,4627200.05,0,1517035240,1521662441,312.48,1521421740,1022.44
658,2017/10/24 14:00,4412635.97,0,1517230540,1521643176,245.6,1521421740,1013.89
657,2017/10/24 11:00,4271431.04,0,1517384040,1521655472,0,1521421740,1019.47
656,2017/10/24 10:00,4274806.98,0,1517384040,1521658847,403.36,1521421740,1020.7
655,2017/10/23 15:00,4532773,0,1517132745,1521665518,585.6,1521421445,1021.47
654,2017/10/23 14:00,4157836.97,0,1517498745,1521656582,0,1521421445,1016.89
653,2017/10/23 11:00,4150184.04,0,1517498745,1521648929,444.96,1521421445,1013.1
652,2017/10/23 10:00,4427926.95,0,1517221529,1521649456,289.6,1521418429,1013.04
651,2017/10/20 15:00,4595046.98,0,1517041092,1521636139,375.2,1521409092,1007.22
650,2017/10/20 14:00,4817752,0,1516807341,1521625093,140.64,1521408841,1001.68
649,2017/10/20 11:00,4726001.98,0,1516895241,1521621243,124.48,1521408841,1000.94
648,2017/10/20 10:00,4640731.99,0,1516973041,1521613773,417.76,1521408841,995.99
647,2017/10/19 15:00,4910146.97,0,1516712766,1521622913,0,1521402866,1001.42
646,2017/10/19 14:00,4925174.98,0,1516712766,1521637941,0,1521402866,1008.51
645,2017/10/19 11:00,4915807.96,0,1516712766,1521628574,0,1521402866,1003.58
644,2017/10/19 10:00,4906832.97,0,1516712766,1521619599,647.36,1521402866,1000.1
643,2017/10/18 15:00,5317084.99,0,1516309420,1521626505,528.32,1521378520,1004.07
642,2017/10/18 14:00,5650850.94,0,1515980267,1521631118,1760.96,1521373667,1005.85
641,2017/10/18 11:00,6756710.94,0,1514883172,1521639883,1057.44,1521366772,1010.3
640,2017/10/18 10:00,7415472.07,0,1514224331,1521639803,926.88,1521333531,1009.03
639,2017/10/17 15:00,7970053,0,1513646846,1521616899,770.56,1521311346,998.11
638,2017/10/17 14:00,8094930,0,1513521993,1521616923,2251.68,1521297093,997.41
637,2017/10/17 11:00,9521324.01,0,1512119215,1521640539,261.92,1521312715,1010.69
636,2017/10/17 10:00,9616663.98,0,1511956043,1521572707,1012.48,1521315943,978.46
635,2017/10/16 15:00,10270914.1,0,1511325282,1521596196,209.92,1521326982,991.11
634,2017/10/16 14:00,10432033.94,0,1511194503,1521626537,0,1521328103,1006.53
633,2017/10/16 11:00,10469075.98,0,1511194503,1521663579,409.92,1521328103,1026.02
632,2017/10/16 10:00,10274363.97,0,1511450703,1521725067,991.04,1521328103,1056.63
631,2017/10/13 15:00,10889916,0,1510833284,1521723200,372,1521329284,1053.69
630,2017/10/13 14:00,11106976.03,0,1510601523,1521708499,800,1521326823,1045.46
629,2017/10/13 11:00,10903391.96,0,1510811189,1521714581,373.6,1521327689,1050.94
628,2017/10/13 10:00,10634286.02,0,1511044689,1521678975,928.16,1521327689,1031.87
627,2017/10/12 15:00,11189127.09,0,1510466445,1521655572,506.88,1521329345,1021.79
626,2017/10/12 14:00,11468960.97,0,1510150649,1521619610,0,1521324649,1004.44
625,2017/10/12 11:00,11511116.04,0,1510150649,1521661765,1544.96,1521324649,1025.82
624,2017/10/12 10:00,12276994.04,0,1509381211,1521658205,0,1521315911,1025.23
623,2017/10/11 15:00,12245376.03,0,1509381211,1521626587,824.96,1521315911,1009.73
622,2017/10/11 14:00,12192183.02,0,1509463708,1521655891,406.88,1521318008,1024.99
621,2017/10/11 11:00,11948104.02,0,1509718008,1521666112,242.24,1521318008,1031.03
620,2017/10/11 10:00,11789905.06,0,1509869408,1521659313,2653.92,1521318008,1027.36
619,2017/10/10 15:00,10139985.95,0,1511528108,1521668094,253.12,1521318008,1030.57
618,2017/10/10 14:00,9929677.97,0,1511686308,1521615986,2194.4,1521318008,1002.78
617,2017/10/10 11:00,8528252.04,0,1513057808,1521586060,839.52,1521318008,986.88
616,2017/10/10 10:00,8010906.98,0,1513582508,1521593415,2380.32,1521318008,991.16
615,2017/10/9 15:00,6520582.95,0,1515070208,1521590791,1068.8,1521318008,991.56
614,2017/10/9 14:00,5868324.99,0,1515738208,1521606533,862.08,1521318008,1000.59
613,2017/10/9 11:00,5336045.02,0,1516277008,1521613053,712.48,1521318008,1004.43
612,2017/10/9 10:00,4875887.97,0,1516722308,1521598196,1088.48,1521318008,996.98
611,2017/9/29 15:00,4624298.04,0,1516893218,1521517516,293.28,1521314918,950.95
610,2017/9/29 14:00,4437309.95,0,1517076518,1521513828,929.44,1521314918,949.13
609,2017/9/29 11:00,3863686.06,0,1517657418,1521521104,371.36,1521314918,954.36
608,2017/9/29 10:00,3623219.99,0,1517889518,1521512738,0,1521314918,948.09
607,2017/9/28 15:00,3604274,0,1517889518,1521493792,0,1521314918,937.92
606,2017/9/28 14:00,3611673.01,0,1517889518,1521501191,0,1521314918,941.66
605,2017/9/28 11:00,3614584.98,0,1517889518,1521504103,0,1521314918,943.54
604,2017/9/28 10:00,3603146,0,1517889518,1521492664,273.76,1521314918,937.27
603,2017/9/27 15:00,3423309.02,0,1518060618,1521483927,0,1521314918,933.09
602,2017/9/27 14:00,3422765,0,1518060618,1521483383,0,1521314918,932.91
601,2017/9/27 11:00,3412010.98,0,1518060618,1521472629,225.44,1521314918,927.4
600,2017/9/27 10:00,3537797,0,1517920167,1521457964,225.28,1521314567,918.68
599,2017/9/26 15:00,3666725.99,0,1517779820,1521446546,401.92,1521316420,912.54
598,2017/9/26 14:00,3406443.02,0,1518031020,1521437463,452.96,1521316420,906.78
597,2017/9/26 11:00,3696171.01,0,1517748789,1521444960,403.36,1521294289,910.42
596,2017/9/26 10:00,3946852.96,0,1517497466,1521444319,0,1521276066,909.67
595,2017/9/25 15:00,3964923.02,0,1517497466,1521462389,1022.24,1521276066,918.57
594,2017/9/25 14:00,4315937.01,0,1517169091,1521485028,903.68,1521262291,931.7
593,2017/9/25 11:00,4353278,0,1517137816,1521491094,365.12,1521244416,936.17
592,2017/9/25 10:00,4586341.03,0,1516910332,1521496673,362.56,1521236232,939.61
591,2017/9/22 15:00,4807842.98,0,1516684431,1521492274,895.2,1521220431,939.07
590,2017/9/22 14:00,5367392.96,0,1516126703,1521494096,215.36,1521210903,939.69
589,2017/9/22 11:00,5484476.97,0,1515992530,1521477007,0,1521208730,929.71
588,2017/9/22 10:00,5481430.01,0,1515992530,1521473960,692.48,1521208730,928.26
587,2017/9/21 15:00,5937025.99,0,1515561096,1521498122,284.96,1521198496,943.36
586,2017/9/21 14:00,6139142,0,1515383566,1521522708,0,1521198866,957.81
585,2017/9/21 11:00,6149639.05,0,1515383566,1521533205,0,1521198866,964.24
584,2017/9/21 10:00,6172783.04,0,1515383566,1521556349,0,1521198866,978.51
583,2017/9/20 15:00,6164175.02,0,1515383566,1521547741,406.88,1521198866,972.41
582,2017/9/20 14:00,6205306.99,0,1515342332,1521547639,585.28,1521194832,973.28
581,2017/9/20 11:00,6552115.01,0,1514977680,1521529795,0,1521181480,962.05
580,2017/9/20 10:00,6526958.02,0,1514977680,1521504638,161.6,1521181480,946.55
579,2017/9/19 15:00,6617025.96,0,1514876981,1521494007,634.4,1521168181,941.3
578,2017/9/19 14:00,7033045.94,0,1514481708,1521514754,394.4,1521143308,954.18
577,2017/9/19 11:00,7274538,0,1514235997,1521510535,1022.56,1521144397,951.18
576,2017/9/19 10:00,7632181.97,0,1513882851,1521515033,0,1521122951,954.09
575,2017/9/18 15:00,7634586,0,1513882851,1521517437,572.16,1521122951,955.61
574,2017/9/18 14:00,7969151.01,0,1513526364,1521495515,1248.48,1521104764,943.05
573,2017/9/18 11:00,8399812.07,0,1513103752,1521503564,1585.6,1521081852,947.87
572,2017/9/18 10:00,9394125,0,1512115756,1521509881,341.92,1520980456,951.97
571,2017/9/15 15:00,9560725.99,0,1511902733,1521463459,550.88,1520976933,924.32
570,2017/9/15 14:00,9915509.08,0,1511559520,1521475030,1099.52,1520968820,930.1
569,2017/9/15 11:00,10131160.02,0,1511367305,1521498465,460.48,1520954605,942.26
568,2017/9/15 10:00,10366716,0,1511080416,1521447132,1787.04,1520949116,910.86
567,2017/9/14 15:00,11564561.93,0,1509966964,1521531526,652,1520874064,965.68
566,2017/9/14 14:00,11528771.03,0,1509982087,1521510858,0,1520870887,952.34
565,2017/9/14 11:00,11553289.05,0,1509982087,1521535376,255.84,1520870887,966.88
564,2017/9/14 10:00,11738583.95,0,1509822699,1521561283,0,1520871799,983.6
563,2017/9/13 15:00,11722333.05,0,1509822699,1521545032,0,1520871799,975.58
562,2017/9/13 14:00,11685510.07,0,1509822699,1521508209,0,1520871799,952.94
561,2017/9/13 11:00,11660467.03,0,1509822699,1521483166,391.04,1520871799,938.19
560,2017/9/13 10:00,11897281.96,0,1509579073,1521476355,202.08,1520867673,936.32
559,2017/9/12 15:00,12042847.95,0,1509453176,1521496024,455.52,1520866976,946.67
558,2017/9/12 14:00,12417652.99,0,1509169380,1521587033,0,1520863980,1000.52
557,2017/9/12 11:00,12393929.95,0,1509169380,1521563310,497.12,1520863980,988.91
556,2017/9/12 10:00,12681398.94,0,1508859668,1521541067,436.48,1520861068,973.24
555,2017/9/11 15:00,12570158.95,0,1508934175,1521504334,0,1520854175,946.99
554,2017/9/11 14:00,12512029.99,0,1508934175,1521446205,684,1520854175,908.94
553,2017/9/11 11:00,12269547.96,0,1509151210,1521420758,308.32,1520853210,893.53
552,2017/9/11 10:00,12101613.91,0,1509343910,1521445524,123.84,1520853210,906.94
551,2017/9/8 15:00,12101124,0,1509266752,1521367876,245.92,1520850052,861.85
550,2017/9/8 14:00,12239043.99,0,1509113543,1521352587,0,1520849843,854.45
549,2017/9/8 11:00,12264600.02,0,1509113543,1521378143,1420.16,1520849843,870.01
548,2017/9/8 10:00,13117904.01,0,1508228758,1521346662,0,1520837058,851
547,2017/9/7 15:00,13102363.97,0,1508228758,1521331122,684.32,1520837058,839.71
546,2017/9/7 14:00,13596725.04,0,1507802406,1521399131,129.28,1520825406,878.42
545,2017/9/7 11:00,13687555.09,0,1507721862,1521409417,0,1520824162,888.4
544,2017/9/7 10:00,13699568.05,0,1507721862,1521421430,163.36,1520824162,898.36
543,2017/9/6 15:00,13768943.03,0,1507620085,1521389028,0,1520822085,884.49
542,2017/9/6 14:00,13727449.94,0,1507620085,1521347535,740.16,1520822085,861.85
541,2017/9/6 11:00,13916408,0,1507431130,1521347538,93.28,1520823530,863.05
540,2017/9/6 10:00,13794080.08,0,1507489430,1521283510,357.6,1520823530,824.24
539,2017/9/5 15:00,14033806.98,0,1507266649,1521300456,522.88,1520826549,827.25
538,2017/9/5 14:00,13697121.03,0,1507593449,1521290570,779.36,1520826549,822.4
537,2017/9/5 11:00,13521052.06,0,1507762258,1521283310,631.52,1520826558,818.29
536,2017/9/5 10:00,13095756,0,1508156958,1521252714,749.12,1520826558,797.43
535,2017/9/4 15:00,12977152.99,0,1508328636,1521305789,935.04,1520828536,836.65
534,2017/9/4 14:00,12374970.99,0,1508913036,1521288007,1318.08,1520828536,824.42
533,2017/9/4 11:00,11562771.05,0,1509736836,1521299607,1544.8,1520828536,829.02
532,2017/9/4 10:00,11192097.06,0,1510076532,1521268629,500.32,1520825332,811.17
531,2017/9/1 15:00,11039188.01,0,1510171778,1521210966,876.8,1520824078,774.88
530,2017/9/1 14:00,10489362.99,0,1510719778,1521209141,1196.64,1520824078,773.43
529,2017/9/1 11:00,10036486.03,0,1511151979,1521188465,514.24,1520821879,765.48
528,2017/9/1 10:00,10337399.02,0,1510831602,1521169001,977.6,1520819202,748.54
527,2017/8/31 15:00,10545596.99,0,1510583765,1521129362,952.32,1520812365,722.35
526,2017/8/31 14:00,10248605.93,0,1510861868,1521110474,620.8,1520809568,711.14
525,2017/8/31 11:00,10284568,0,1510782411,1521066979,318.4,1520806711,688.88
524,2017/8/31 10:00,10096648.03,0,1510981411,1521078059,296.48,1520806711,698.19
523,2017/8/30 15:00,10291255.95,0,1510796696,1521087952,0,1520802296,709.49
522,2017/8/30 14:00,10291587.02,0,1510796696,1521088283,0,1520802296,710.26
521,2017/8/30 11:00,10295224,0,1510796696,1521091920,0,1520802296,709.2
520,2017/8/30 10:00,10300308.92,0,1510796696,1521097005,489.92,1520802296,710.78
519,2017/8/29 15:00,10298414.98,0,1510768834,1521067249,1022.88,1520804534,693.13
518,2017/8/29 14:00,9664028.05,0,1511408134,1521072162,438.4,1520804534,691.86
517,2017/8/29 11:00,9394230.99,0,1511682134,1521076365,0,1520804534,699.19
516,2017/8/29 10:00,9411597.99,0,1511682134,1521093732,1078.56,1520804534,709.4
515,2017/8/28 15:00,8721498.01,0,1512356234,1521077732,0,1520804534,703.41
514,2017/8/28 14:00,8744542.99,0,1512356234,1521100777,704.64,1520804534,718.03
513,2017/8/28 11:00,8854465.98,0,1512227521,1521081987,502.4,1520789521,709.92
512,2017/8/28 10:00,8823015,0,1512251980,1521074995,249.92,1520787180,707.54
511,2017/8/25 15:00,8871314.01,0,1512096279,1520967593,780.32,1520787079,649.06
510,2017/8/25 14:00,9351308.98,0,1511610130,1520961439,442.72,1520782230,645.67
509,2017/8/25 11:00,9578951.97,0,1511334310,1520913262,911.04,1520780010,619.3
508,2017/8/25 10:00,10140641.92,0,1510766729,1520907371,0,1520779929,616.81
507,2017/8/24 15:00,10081214.04,0,1510766729,1520847943,801.92,1520779929,582.92
506,2017/8/24 14:00,10628698.06,0,1510267131,1520895829,0,1520780131,610.46
505,2017/8/24 11:00,10646413.05,0,1510267131,1520913544,558.88,1520780131,618.97
504,2017/8/24 10:00,10279966.03,0,1510616431,1520896397,850.24,1520780131,610.42
503,2017/8/23 15:00,10520553.98,0,1510400830,1520921384,301.12,1520782630,628.02
502,2017/8/23 14:00,10514554.97,0,1510427486,1520942041,1308.16,1520781286,641.24
501,2017/8/23 11:00,10651661.02,0,1510281016,1520932677,1569.28,1520772916,636.89
500,2017/8/23 10:00,10327620.96,0,1510619449,1520947070,485.28,1520776649,644.75
499,2017/8/22 15:00,10290850.95,0,1510675546,1520966397,805.6,1520777346,658.02
498,2017/8/22 14:00,9788055.09,0,1511179046,1520967101,261.28,1520777346,658.06
497,2017/8/22 11:00,9975676.03,0,1511016264,1520991940,777.28,1520775264,672.33
496,2017/8/22 10:00,10111199.04,0,1510868071,1520979270,0,1520770171,664.54
495,2017/8/21 15:00,10129511.97,0,1510868071,1520997583,591.36,1520770171,677.03
494,2017/8/21 14:00,10472357.99,0,1510499643,1520972001,505.12,1520765143,663.27
493,2017/8/21 11:00,10780315.89,0,1510184950,1520965265,156.32,1520763650,659.94
492,2017/8/21 10:00,10878881.96,0,1510087559,1520966441,1078.56,1520761859,661.3
491,2017/8/18 15:00,10963170.93,0,1509938576,1520901747,443.04,1520762076,622.64
490,2017/8/18 14:00,10679852.98,0,1510215476,1520895329,539.68,1520762076,618.56
489,2017/8/18 11:00,10359932.93,0,1510552776,1520912709,835.68,1520762076,628.31
488,2017/8/18 10:00,9851559.04,0,1511075076,1520926635,1389.12,1520762076,636.46
487,2017/8/17 15:00,8989525.02,0,1511943276,1520932801,1142.88,1520762076,639.33
486,2017/8/17 14:00,8286674.96,0,1512657576,1520944251,729.12,1520762076,646.03
485,2017/8/17 11:00,7806648.07,0,1513113276,1520919924,900.96,1520762076,632.27
484,2017/8/17 10:00,7204986.01,0,1513676376,1520881362,1920.48,1520762076,609.09
483,2017/8/16 15:00,6532791.94,0,1514335148,1520867940,1232,1520765448,598.78
482,2017/8/16 14:00,5771234.94,0,1515105148,1520876383,1007.36,1520765448,602.81
481,2017/8/16 11:00,5113660.99,0,1515734748,1520848409,2189.92,1520765448,586.78
480,2017/8/16 10:00,3726143.01,0,1517103448,1520829591,380.16,1520765448,575.08
479,2017/8/15 15:00,3487679,0,1517341048,1520828727,122.72,1520765448,575.17
478,2017/8/15 14:00,3551576.02,0,1517264576,1520816152,740.64,1520754776,567.82
477,2017/8/15 11:00,3415973,0,1517405986,1520821959,597.28,1520752086,571.45
476,2017/8/15 10:00,3043508.01,0,1517779286,1520822794,1132.64,1520752086,570.62
475,2017/8/14 15:00,3114652.97,0,1517711403,1520826056,268.64,1520736903,573.36
474,2017/8/14 14:00,3275875.97,0,1517544038,1520819914,0,1520736038,568.91
473,2017/8/14 11:00,3268376.98,0,1517544038,1520812415,343.68,1520736038,561.4
472,2017/8/14 10:00,3469190,0,1517329924,1520799114,137.92,1520736124,551.87
471,2017/8/11 15:00,3512946,0,1517244000,1520756946,624.64,1520735900,524.02
470,2017/8/11 14:00,3570740.01,0,1517209865,1520780605,493.6,1520727565,542.18
